"","participant.label","type","age","gender","income","education","conservative_liberal","conservative_liberal.binary","cc_concern.mean","total_co2","rating","vignette","diet","flying","electricity","regional","recycling","commute"
"2591","62b84bc871daedd6295f2a55","8.",55,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,6.3,6,12,"meat-based","flies 2/year","100% renewable energy supply","regional and imported","recycles","takes the bus"
"2592","62b84bc871daedd6295f2a55","9.",55,"Female","< 18.000£","Higher education (Bachelor, Master, PhD)",5,"left-leaning",6,6.3,3,2,"vegetarian","takes train (does not fly)","100% renewable energy supply","regional and imported","recycles","takes the bus"
"2593","62bcbc7df297dff85dfa7857","1.",61,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",6,7.7,4,13,"vegetarian","flies 2/year","mixed energy supply","regional and imported","recycles","take the bike"
"2594","62bcbc7df297dff85dfa7857","10",61,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",6,7.7,4,2,"vegetarian","takes train (does not fly)","100% renewable energy supply","regional and imported","recycles","takes the bus"
"2595","62bcbc7df297dff85dfa7857","11",61,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",6,7.7,7,3,"meat-based","takes train (does not fly)","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"2596","62bcbc7df297dff85dfa7857","12",61,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",6,7.7,3,1,"vegetarian","takes train (does not fly)","100% renewable energy supply","only regional","recycles","take the bike"
"2597","62bcbc7df297dff85dfa7857","13",61,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",6,7.7,5,11,"meat-based","takes train (does not fly)","mixed energy supply","only regional","recycles","takes the bus"
"2598","62bcbc7df297dff85dfa7857","14",61,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",6,7.7,7,12,"meat-based","flies 2/year","100% renewable energy supply","regional and imported","recycles","takes the bus"
"2599","62bcbc7df297dff85dfa7857","15",61,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",6,7.7,7,15,"meat-based","flies 2/year","mixed energy supply","only regional","does not recycle","take the bike"
"2600","62bcbc7df297dff85dfa7857","16",61,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",6,7.7,7,4,"meat-based","takes train (does not fly)","100% renewable energy supply","only regional","does not recycle","takes the bus"
"2601","62bcbc7df297dff85dfa7857","2.",61,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",6,7.7,5,9,"vegetarian","flies 2/year","100% renewable energy supply","only regional","does not recycle","takes the bus"
"2602","62bcbc7df297dff85dfa7857","3.",61,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",6,7.7,6,16,"meat-based","flies 2/year","mixed energy supply","regional and imported","does not recycle","takes the bus"
"2603","62bcbc7df297dff85dfa7857","4.",61,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",6,7.7,6,8,"meat-based","takes train (does not fly)","mixed energy supply","regional and imported","recycles","take the bike"
"2604","62bcbc7df297dff85dfa7857","5.",61,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",6,7.7,4,5,"vegetarian","takes train (does not fly)","mixed energy supply","only regional","does not recycle","take the bike"
"2605","62bcbc7df297dff85dfa7857","6.",61,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",6,7.7,8,14,"vegetarian","flies 2/year","mixed energy supply","only regional","recycles","takes the bus"
"2606","62bcbc7df297dff85dfa7857","7.",61,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",6,7.7,6,6,"vegetarian","flies 2/year","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"2607","62bcbc7df297dff85dfa7857","8.",61,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",6,7.7,6,10,"meat-based","flies 2/year","100% renewable energy supply","only regional","does not recycle","take the bike"
"2608","62bcbc7df297dff85dfa7857","9.",61,"Male","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,"right-leaning",6,7.7,7,7,"vegetarian","takes train (does not fly)","mixed energy supply","regional and imported","does not recycle","takes the bus"
"2609","62c7e2035db496124cf69b56","1.",45,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.75,4.6,6,8,"meat-based","takes train (does not fly)","mixed energy supply","regional and imported","recycles","take the bike"
"2610","62c7e2035db496124cf69b56","10",45,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.75,4.6,6,10,"meat-based","flies 2/year","100% renewable energy supply","only regional","does not recycle","take the bike"
"2611","62c7e2035db496124cf69b56","11",45,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.75,4.6,7,12,"meat-based","flies 2/year","100% renewable energy supply","regional and imported","recycles","takes the bus"
"2612","62c7e2035db496124cf69b56","12",45,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.75,4.6,6,1,"vegetarian","takes train (does not fly)","100% renewable energy supply","only regional","recycles","take the bike"
"2613","62c7e2035db496124cf69b56","13",45,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.75,4.6,7,6,"vegetarian","flies 2/year","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"2614","62c7e2035db496124cf69b56","14",45,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.75,4.6,7,9,"vegetarian","flies 2/year","100% renewable energy supply","only regional","does not recycle","takes the bus"
"2615","62c7e2035db496124cf69b56","15",45,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.75,4.6,9,16,"meat-based","flies 2/year","mixed energy supply","regional and imported","does not recycle","takes the bus"
"2616","62c7e2035db496124cf69b56","16",45,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.75,4.6,9,13,"vegetarian","flies 2/year","mixed energy supply","regional and imported","recycles","take the bike"
"2617","62c7e2035db496124cf69b56","2.",45,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.75,4.6,8,3,"meat-based","takes train (does not fly)","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"2618","62c7e2035db496124cf69b56","3.",45,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.75,4.6,7,11,"meat-based","takes train (does not fly)","mixed energy supply","only regional","recycles","takes the bus"
"2619","62c7e2035db496124cf69b56","4.",45,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.75,4.6,7,7,"vegetarian","takes train (does not fly)","mixed energy supply","regional and imported","does not recycle","takes the bus"
"2620","62c7e2035db496124cf69b56","5.",45,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.75,4.6,9,15,"meat-based","flies 2/year","mixed energy supply","only regional","does not recycle","take the bike"
"2621","62c7e2035db496124cf69b56","6.",45,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.75,4.6,8,4,"meat-based","takes train (does not fly)","100% renewable energy supply","only regional","does not recycle","takes the bus"
"2622","62c7e2035db496124cf69b56","7.",45,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.75,4.6,4,2,"vegetarian","takes train (does not fly)","100% renewable energy supply","regional and imported","recycles","takes the bus"
"2623","62c7e2035db496124cf69b56","8.",45,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.75,4.6,5,5,"vegetarian","takes train (does not fly)","mixed energy supply","only regional","does not recycle","take the bike"
"2624","62c7e2035db496124cf69b56","9.",45,"Female","30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",4,"left-leaning",5.75,4.6,6,14,"vegetarian","flies 2/year","mixed energy supply","only regional","recycles","takes the bus"
"2625","62d133d8355730e56a6722dc","1.",33,"Male","> 45.001£","Further education",7,"right-leaning",5.5,5.5,6,4,"meat-based","takes train (does not fly)","100% renewable energy supply","only regional","does not recycle","takes the bus"
"2626","62d133d8355730e56a6722dc","10",33,"Male","> 45.001£","Further education",7,"right-leaning",5.5,5.5,6,15,"meat-based","flies 2/year","mixed energy supply","only regional","does not recycle","take the bike"
"2627","62d133d8355730e56a6722dc","11",33,"Male","> 45.001£","Further education",7,"right-leaning",5.5,5.5,6,14,"vegetarian","flies 2/year","mixed energy supply","only regional","recycles","takes the bus"
"2628","62d133d8355730e56a6722dc","12",33,"Male","> 45.001£","Further education",7,"right-leaning",5.5,5.5,5,3,"meat-based","takes train (does not fly)","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"2629","62d133d8355730e56a6722dc","13",33,"Male","> 45.001£","Further education",7,"right-leaning",5.5,5.5,6,6,"vegetarian","flies 2/year","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"2630","62d133d8355730e56a6722dc","14",33,"Male","> 45.001£","Further education",7,"right-leaning",5.5,5.5,4,7,"vegetarian","takes train (does not fly)","mixed energy supply","regional and imported","does not recycle","takes the bus"
"2631","62d133d8355730e56a6722dc","15",33,"Male","> 45.001£","Further education",7,"right-leaning",5.5,5.5,5,16,"meat-based","flies 2/year","mixed energy supply","regional and imported","does not recycle","takes the bus"
"2632","62d133d8355730e56a6722dc","16",33,"Male","> 45.001£","Further education",7,"right-leaning",5.5,5.5,4,11,"meat-based","takes train (does not fly)","mixed energy supply","only regional","recycles","takes the bus"
"2633","62d133d8355730e56a6722dc","2.",33,"Male","> 45.001£","Further education",7,"right-leaning",5.5,5.5,7,12,"meat-based","flies 2/year","100% renewable energy supply","regional and imported","recycles","takes the bus"
"2634","62d133d8355730e56a6722dc","3.",33,"Male","> 45.001£","Further education",7,"right-leaning",5.5,5.5,7,9,"vegetarian","flies 2/year","100% renewable energy supply","only regional","does not recycle","takes the bus"
"2635","62d133d8355730e56a6722dc","4.",33,"Male","> 45.001£","Further education",7,"right-leaning",5.5,5.5,5,13,"vegetarian","flies 2/year","mixed energy supply","regional and imported","recycles","take the bike"
"2636","62d133d8355730e56a6722dc","5.",33,"Male","> 45.001£","Further education",7,"right-leaning",5.5,5.5,5,5,"vegetarian","takes train (does not fly)","mixed energy supply","only regional","does not recycle","take the bike"
"2637","62d133d8355730e56a6722dc","6.",33,"Male","> 45.001£","Further education",7,"right-leaning",5.5,5.5,3,1,"vegetarian","takes train (does not fly)","100% renewable energy supply","only regional","recycles","take the bike"
"2638","62d133d8355730e56a6722dc","7.",33,"Male","> 45.001£","Further education",7,"right-leaning",5.5,5.5,2,2,"vegetarian","takes train (does not fly)","100% renewable energy supply","regional and imported","recycles","takes the bus"
"2639","62d133d8355730e56a6722dc","8.",33,"Male","> 45.001£","Further education",7,"right-leaning",5.5,5.5,4,8,"meat-based","takes train (does not fly)","mixed energy supply","regional and imported","recycles","take the bike"
"2640","62d133d8355730e56a6722dc","9.",33,"Male","> 45.001£","Further education",7,"right-leaning",5.5,5.5,6,10,"meat-based","flies 2/year","100% renewable energy supply","only regional","does not recycle","take the bike"
"2641","62e154b0682e270b4acdf5ee","1.",32,"Male","23.001£ to 30.500£","Further education",5,"left-leaning",2.75,3.3,6,12,"meat-based","flies 2/year","100% renewable energy supply","regional and imported","recycles","takes the bus"
"2642","62e154b0682e270b4acdf5ee","10",32,"Male","23.001£ to 30.500£","Further education",5,"left-leaning",2.75,3.3,5,14,"vegetarian","flies 2/year","mixed energy supply","only regional","recycles","takes the bus"
"2643","62e154b0682e270b4acdf5ee","11",32,"Male","23.001£ to 30.500£","Further education",5,"left-leaning",2.75,3.3,7,4,"meat-based","takes train (does not fly)","100% renewable energy supply","only regional","does not recycle","takes the bus"
"2644","62e154b0682e270b4acdf5ee","12",32,"Male","23.001£ to 30.500£","Further education",5,"left-leaning",2.75,3.3,6,6,"vegetarian","flies 2/year","100% renewable energy supply","regional and imported","does not recycle","take the bike"
"2645","62e154b0682e270b4acdf5ee","13",32,"Male","23.001£ to 30.500£","Further education",5,"left-leaning",2.75,3.3,4,8,"meat-based","takes train (does not fly)","mixed energy supply","regional and imported","recycles","take the bike"
"2646","62e154b0682e270b4acdf5ee","14",32,"Male","23.001£ to 30.500£","Further education",5,"left-leaning",2.75,3.3,3,9,"vegetarian","flies 2/year","100% renewable energy supply","only regional","does not recycle","takes the bus"
"2647","62e154b0682e270b4acdf5ee","15",32,"Male","23.001£ to 30.500£","Further education",5,"left-leaning",2.75,3.3,4,5,"vegetarian","takes train (does not fly)","mixed energy supply","only regional","does not recycle","take the bike"
"2648","62e154b0682e270b4acdf5ee","16",32,"Male","23.001£ to 30.500£","Further education",5,"left-leaning",2.75,3.3,8,16,"meat-based","flies 2/year","mixed energy supply","regional and imported","does not recycle","takes the bus"
"2649","62e154b0682e270b4acdf5ee","2.",32,"Male","23.001£ to 30.500£","Further education",5,"left-leaning",2.75,3.3,3,11,"meat-based","takes train (does not fly)","mixed energy supply","only regional","recycles","takes the bus"
"2650","62e154b0682e270b4acdf5ee","3.",32,"Male","23.001£ to 30.500£","Further education",5,"left-leaning",2.75,3.3,2,2,"vegetarian","takes train (does not fly)","100% renewable energy supply","regional and imported","recycles","takes the bus"
"2651","62e154b0682e270b4acdf5ee","4.",32,"Male","23.001£ to 30.500£","Further education",5,"left-leaning",2.75,3.3,4,10,"meat-based","flies 2/year","100% renewable energy supply","only regional","does not recycle","take the bike"
